index,Concept,Prerequisite,label_prereq
720,Deformation (engineering),Plasticity (physics),0
721,Tangential and normal components,Euclidean vector,0
722,Magnetic field,Mass,0
723,Force,Tension (physics),0
724,Electron,Field line,0
725,Light,Photoelectric effect,0
726,Speed,Magnetism,0
727,Energy,Elastic collision,0
728,Friction,Temperature,0
730,Capacitor,Insulator (electricity),0
732,Electric current,Electromagnetic radiation,0
733,Scalar (mathematics),Distance,0
734,Fracture,Hardness,0
736,Magnetic field,Wave,0
739,Friction,Torque,0
741,Amplitude,Standing wave,0
743,Physics,Electromagnetic radiation,0
745,Coulomb's law,Coulomb,0
746,Dielectric,Electromagnetic spectrum,0
750,Energy,Creep (deformation),0
753,Speed,Magnet,0
755,Frequency,Hooke's law,0
756,Physics,Electrical conductor,0
758,Electroscope,Coulomb's law,0
759,Energy,Mass,0
762,Speed,Equations of motion,0
764,Wavelength,Speed,0
765,Motion (physics),Mechanical energy,0
767,Wavelength,Absorption spectroscopy,0
768,Mass,Wavelength,0
769,Motion (physics),Projectile motion,0
771,Energy,Dispersion (optics),0
772,Physics,Friction,0
775,Speed,Elastic collision,0
779,Ohm,Velocity,0
780,Sonic boom,Speed,0
781,Gravity,Gravitational constant,0
782,Distance,Gravitational constant,0
785,Force,Gravity of Earth,0
786,Mass,Kilogram,0
787,Acceleration,Free fall,0
789,Electron,Emission spectrum,0
790,Electron,Capacitance,0
792,Force,Lever,0
793,Displacement (vector),Acceleration,0
795,Scalar (mathematics),Euclidean vector,0
797,Magnetic field,Electromagnetic spectrum,0
799,Interference (wave propagation),Geometrical optics,0
800,Amplitude,Frequency,0
804,Voltage,Ohm,0
805,Free fall,Normal force,0
806,Plane mirror,Reflection (physics),0
807,Physics,Transverse wave,0
808,Work (physics),Resultant force,0
810,Physics,Dielectric,0
812,Emission spectrum,Collision,0
813,Electromotive force,Electrical resistance and conductance,0
814,Electron,Joule,0
816,Wave,Refracting telescope,0
817,Displacement (vector),Equations of motion,0
819,Motion (physics),Distance,0
820,Field line,Coulomb's law,0
822,Plasticity (physics),Elasticity (physics),0
823,Refraction,Ray (optics),0
824,Force,Motion (physics),0
828,Creep (deformation),Temperature,0
831,Scattering,Collision,0
832,Equations of motion,Gravitational field,0
833,Work (physics),Kinetic energy,0
834,Physics,Le Sage's theory of gravitation,0
835,Refraction,Reflection (physics),0
836,Kinetic energy,Velocity,0
837,Energy,Field (physics),0
838,Electron,Motion (physics),0
839,Speed,Field (physics),0
840,Field (physics),Magnetic field,0
841,Speed,Refractive index,0
842,Ohm,Kilogram,0
846,Hooke's law,Temperature,0
847,Euclidean vector,Projectile motion,0
849,Euclidean vector,Motion graphs and derivatives,0
850,Physics,Relative velocity,0
853,Fracture,Magnet,0
854,Motion (physics),Speed,0
857,Gravity,Acceleration,0
858,Mass,Gravitational acceleration,0
863,Force,Gravity,0
866,Wave,Emission spectrum,0
868,Joule,Potential energy,0
869,Wave,Velocity,0
871,Force,Normal force,0
872,Electric current,Series and parallel circuits,0
874,Lever,Power (physics),0
876,Frame of reference,Inertial frame of reference,0
877,Refraction,Refracting telescope,0
879,Intensity (physics),Refractive index,0
880,Electrical polarity,Force,0
881,Electron,Scattering,0
883,Force,Electric current,0
888,Ray (optics),Total internal reflection,0
889,Wave,Snell's law,0
891,Wave,Transmission medium,0
893,Acceleration,Projectile motion,0
894,Speed,Dispersion (optics),0
895,Light,Dispersion (optics),0
897,Work (physics),Power (physics),0
898,Mass,Projectile motion,0
899,Electrical conductor,Insulator (electricity),0
900,Electric potential energy,Electrostatics,0
901,Friction,Potential energy,0
903,Electric field,Absorption spectroscopy,0
904,Physics,Refraction,0
905,Relative velocity,Elastic collision,0
907,Physics,Creep (deformation),0
908,Geometrical optics,Refractive index,0
909,Magnetic field,Planet,0
910,Electromagnetic radiation,Le Sage's theory of gravitation,0
911,Newton's law of universal gravitation,Energy,0
913,Snell's law,Electromagnetic radiation,0
915,Acceleration,Tension (physics),0
916,Force,Strength of materials,0
918,Capacitance,Planet,0
919,Magnetic field,Metre,0
922,Potential energy,Velocity,0
925,Electrical resistance and conductance,Length,0
926,Interference (wave propagation),Laser,0
927,Energy,Electron,0
928,Wave,Hertz,0
929,Euclidean vector,Field (physics),0
930,Projectile motion,Free fall,0
931,Photoelectric effect,Amplitude,0
935,Magnet,Temperature,0
936,Elasticity (physics),Temperature,0
937,Wave,Crest (physics),0
938,Capacitance,Potential energy,0
939,Rarefaction,Mass,0
940,Collision,Velocity,0
941,Light,Optical microscope,0
942,Force,Power (physics),0
943,Potential energy,Gravitational field,0
944,Speed,Position (vector),0
945,Physics,Plasticity (physics),0
947,Hooke's law,Kilogram,0
949,Inertial frame of reference,Force,0
950,Torque,Velocity,0
951,Friction,Work (physics),0
953,Diffraction,Refractive index,0
954,Motion (physics),Doppler effect,0
956,Refractive index,Electromagnetic radiation,0
957,Ohm,Metre,0
959,Magnetic field,Electric field,0
960,Distance,Le Sage's theory of gravitation,0
962,Magnetic field,Mechanical energy,0
964,Physics,Sound intensity,0
965,Mass,Field (physics),0
966,Frequency,Wavelength,0
967,Position (vector),Mass,0
971,Interference (wave propagation),Kilogram,0
972,Wave,Rarefaction,0
973,Amplitude,Electric field,0
974,Angle of incidence,Specular reflection,0
976,Position (vector),Displacement (vector),0
977,Energy,Photoelectric effect,0
979,Position (vector),Distance,0
980,Hooke's law,Creep (deformation),0
981,Absorption spectroscopy,Length,0
982,Kinetic energy,Inelastic collision,0
983,Velocity,Gravitational acceleration,0
984,Inertial frame of reference,Elastic collision,0
985,Physics,Frame of reference,0
987,Hooke's law,Amplitude,0
988,Coulomb's law,Electric potential,0
990,Ohm's law,Series and parallel circuits,0
991,Mass,Mechanical energy,0
992,Field line,Mass,0
993,Telescope,Electromagnetic spectrum,0
995,Refractive index,Optical microscope,0
997,Mass,Free fall,0
999,Displacement (vector),Motion graphs and derivatives,0
1001,Motion (physics),Relative velocity,0
1002,Electromagnetic radiation,Voltage,0
1004,Wave,Wavelength,0
1006,Temperature,Force,0
1009,Light,Electromagnetic spectrum,0
1010,Shock wave,Temperature,0
1011,Physics,Potential energy,0
1012,Refractive index,Transverse wave,0
1013,Refractive index,Real image,0
1014,Frequency,Absorption spectroscopy,0
1016,Wave,Gravitational field,0
1021,Contact force,Friction,0
1024,Sonic boom,Shock wave,0
1025,Physics,Photoelectric effect,0
1026,Specular reflection,Distance,0
1029,Energy,Distance,0
1030,Energy,Gravitational field,0
1031,Energy,Refraction,0
1034,Non-inertial reference frame,Force,0
1037,Euclidean vector,Scalar (mathematics),0
1038,Voltage,Energy,0
1039,Coulomb's law,Electromagnetic radiation,0
1040,Electric field,Distance,0
1041,Speed,Temperature,0
1043,Speed,Relative velocity,0
1045,Electromagnetic radiation,Energy level,0
1047,Tension (physics),Potential energy,0
1048,Le Sage's theory of gravitation,Planet,0
1049,Voltage,Ohm's law,0
1050,Lever,Work (physics),0
1051,Work (physics),Mechanical energy,0
1052,Work (physics),Length,0
1054,Hooke's law,Tension (physics),0
1055,Field line,Gravitational field,0
1057,Photoelectric effect,Electromagnetic spectrum,0
1058,Light,Total internal reflection,0
1060,Electrostatics,Coulomb,0
1061,Electrical conductor,Capacitance,0
1063,Force,Coulomb,0
1065,Wave,Specular reflection,0
1067,Speed,Doppler effect,0
1068,Direction (geometry),Distance,0
1069,Physics,Electrostatics,0
1071,Wavelength,Emission spectrum,0
1072,Magnetic field,Equations of motion,0
1073,Frequency,Emission spectrum,0
1074,Elasticity (physics),Potential energy,0
1076,Le Sage's theory of gravitation,Temperature,0
1077,Laser,Physics,0
1078,Physics,Normal force,0
1079,Electron,Velocity,0
1080,Direction (geometry),Euclidean vector,0
1081,Electric current,Insulator (electricity),0
1082,Physics,Equations of motion,0
1083,Acceleration,Normal force,0
1085,Motion (physics),Electric potential,0
1086,Work (physics),Kilogram,0
1088,Potential energy,Kinetic energy,0
1089,Physics,Newton's laws of motion,0
1091,Capacitance,Force,0
1092,Speed,Mechanical energy,0
1094,Scattering,Energy,0
1096,Physics,Strength of materials,0
1097,Interference (wave propagation),Length,0
1098,Fatigue (material),Strength of materials,0
1099,Lever,Distance,0
1102,Distance,Work (physics),0
1103,Refraction,Refractive index,0
1104,Wavelength,Amplitude,0
1105,Elasticity (physics),Fatigue (material),0
1107,Potential energy,Elastic collision,0
1109,Newton's law of universal gravitation,Coulomb's law,0
1110,Joule,Voltage,0
1112,Electromagnetic spectrum,Length,0
1113,Electric potential,Mass,0
1115,Pigment,Subtractive color,0
1118,Collision,Distance,0
1119,Wave,Speed,0
1121,Electric potential,Electron,0
1122,Mass,Planet,0
1124,Refractive index,Length,0
1130,Wave,Sonic boom,0
1131,Diffraction,Electron,0
1133,Field line,Capacitance,0
1134,Displacement (vector),Electric potential energy,0
1137,Mass,Coulomb,0
1139,Magnetism,Energy,0
1140,Refractive index,Energy,0
1142,Position (vector),Motion graphs and derivatives,0
1143,Gravity,Normal force,0
1145,Newton's laws of motion,Kilogram,0
1147,Physics,Inelastic collision,0
1149,Physics,Gravitational constant,0
1151,Friction,Mechanical energy,0
1152,Motion (physics),Gravity,0
1156,Refractive index,Total internal reflection,0
1158,Wave,Equations of motion,0
1160,Newton's law of universal gravitation,Mass,0
1163,Electron,Energy,0
1164,Electromagnetic radiation,Electromagnetic spectrum,0
1165,Acceleration,Kilogram,0
1166,Physics,Magnetic field,0
1167,Motion (physics),Field (physics),0
1168,Acceleration,Gravitational acceleration,0
1169,Acceleration,Magnetic field,0
1170,Plane mirror,Ray (optics),0
1171,Motion (physics),Electric potential energy,0
1173,Electron,Photoelectric effect,0
1175,Gravitational acceleration,Potential energy,0
1176,Non-inertial reference frame,Inertial frame of reference,0
1177,Light,Metre,0
1178,Force,Equations of motion,0
1180,Huygens–Fresnel principle,Wavelength,0
1183,Energy,Hooke's law,0
1185,Friction,Free body diagram,0
1186,Electron,Inelastic collision,0
1187,Emission spectrum,Mass,0
1190,Dispersion (optics),Velocity,0
1194,Euclidean vector,Equations of motion,0
1197,Gravity of Earth,Non-inertial reference frame,0
1198,Force,Electric potential,0
1199,Motion (physics),Refractive index,0
1200,Elastic collision,Potential energy,0
1201,Voltage,Electrostatics,0
1202,Magnetic field,Electrostatics,0
1203,Electron,Electrical resistance and conductance,0
1211,Speed,Gravitational field,0
1214,Physics,Sonic boom,0
1216,Dielectric,Torque,0
1217,Friction,Lever,0
1218,Refraction,Diffraction,0
1219,Physics,Dispersion (optics),0
1220,Equations of motion,Gravity,0
1222,Electrical resistance and conductance,Joule,0
1223,Plane mirror,Mirror image,0
1224,Scalar multiplication,Position (vector),0
1225,Field (physics),Electric field,0
1226,Ohm's law,Magnetic field,0
1229,Potential energy,Length,0
1231,Euclidean vector,Velocity,0
1232,Hertz,Electromagnetic radiation,0
1234,Electron,Electrical polarity,0
1236,Position (vector),Work (physics),0
1237,Electromagnetic radiation,Absorption spectroscopy,0
1239,Interference (wave propagation),Optical microscope,0
1240,Light,Geometrical optics,0
1246,Distance,Projectile motion,0
1247,Photoelectric effect,Length,0
1248,Photoelectric effect,Frequency,0
1250,Acceleration,Friction,0
1254,Physics,Mirror image,0
1256,Distance,Shock wave,0
1257,Length,Hooke's law,0
1258,Electron,Optical microscope,0
1259,Wave,Potential energy,0
1262,Electric field,Dielectric,0
1264,Power (physics),Length,0
1265,Speed,Displacement (vector),0
1267,Laser,Dispersion (optics),0
1268,Acceleration,Newton's laws of motion,0
1270,Angle of incidence,Refractive index,0
1271,Coulomb's law,Electromotive force,0
1273,Coulomb's law,Field (physics),0
1274,Light,Ray (optics),0
1277,Hooke's law,Electric field,0
1278,Distance,Gravitational acceleration,0
1279,Voltage,Free fall,0
1282,Force,Metre,0
1283,Wave,Field (physics),0
1284,Refraction,Velocity,0
1286,Refracting telescope,Gravity,0
1287,Sound,Sonic boom,0
1288,Lever,Velocity,0
1289,Electron,Collision,0
1290,Optical microscope,Wavelength,0
1291,Coulomb,Electromotive force,0
1293,Magnet,Wave,0
1294,Interference (wave propagation),Distance,0
1295,Magnetic field,Tangential and normal components,0
1300,Friction,Energy,0
1301,Joule,Mass,0
1304,Field (physics),Electromagnetic radiation,0
1307,Dielectric,Distance,0
1308,Electron,Telescope,0
1309,Voltmeter,Electroscope,0
1310,Euclidean vector,Mechanical energy,0
1311,Electron,Coulomb,0
1312,Hardness,Crystallinity,0
1313,Electron,Electric current,0
1314,Euclidean vector,Physics,0
1316,Euclidean vector,Potential energy,0
1321,Energy level,Diffraction,0
1322,Electrical resistance and conductance,Ohmmeter,0
1326,Work (physics),Metre,0
1327,Electrical conductor,Electric field,0
1328,Voltage,Electromagnetic spectrum,0
1330,Voltmeter,Amplitude,0
1331,Snell's law,Refracting telescope,0
1332,Distance,Contact force,0
1335,Voltage,Equations of motion,0
1338,Tension (physics),Contact force,0
1339,Euclidean vector,Displacement (vector),0
1340,Electric current,Power (physics),0
1341,Scattering,Laser,0
1344,Magnification,Optical microscope,0
1346,Electromagnetic radiation,Diffraction,0
1347,Electron,Physics,0
1348,Geometrical optics,Wavelength,0
1349,Intensity (physics),Electric field,0
1351,Plane mirror,Geometrical optics,0
1354,Magnetism,Temperature,0
1357,Physics,Force,0
1358,Crest (physics),Amplitude,0
1359,Electric current,Emission spectrum,0
1367,Relative velocity,Inertial frame of reference,0
1368,Force,Acceleration,0
1369,Mass,Gravity,0
1373,Telescope,Refracting telescope,0
1374,Euclidean vector,Electric potential,0
1375,Energy,Kilogram,0
1380,Photoelectric effect,Force,0
1381,Field (physics),Electromagnetic spectrum,0
1382,Physics,Acceleration,0
1383,Ohm,Power (physics),0
1384,Friction,Collision,0
1385,Work (physics),Electric potential energy,0
1386,Physics,Speed,0
1387,Sonic boom,Temperature,0
1388,Magnetic field,Refractive index,0
1389,Dielectric,Refractive index,0
1391,Field (physics),Velocity,0
1392,Gravitational acceleration,Gravitational field,0
1393,Euclidean vector,Electric potential energy,0
1394,Electron,Wavelength,0
1395,Magnet,Compass,0
1396,Magnet,Distance,0
1399,Potential energy,Electric potential,0
1401,Energy,Reflection (physics),0
1402,Potential energy,Kilogram,0
1403,Refraction,Frequency,0
1404,Motion (physics),Work (physics),0
1405,Velocity,Force,0
1406,Force,Electromagnetic spectrum,0
1408,Acceleration,Sonic boom,0
1409,Photoelectric effect,Laser,0
1410,Electron,Force,0
1411,Electrical resistance and conductance,Series and parallel circuits,0
1412,Force,Free fall,0
1413,Hooke's law,Metre,0
1414,Interference (wave propagation),Refractive index,0
1415,Work (physics),Electric potential,0
1418,Speed,Euclidean vector,0
1421,Magnetic field,Electromagnetic radiation,0
1423,Friction,Euclidean vector,0
1424,Position (vector),Gravitational acceleration,0
1425,Wave,Shock wave,0
1426,Electron,Temperature,0
1428,Refraction,Transmission medium,0
1430,Transverse wave,Electromagnetic spectrum,0
1432,Hertz,Musical tone,0
1433,Refraction,Wavelength,0
1436,Electron,Laser,0
1437,Energy,Electromagnetic spectrum,0
1444,Frequency,Hertz,0
1445,Electric field,Electrostatics,0
1449,Magnetic field,Electron,0
1453,Power (physics),Sound intensity,0
1454,Ammeter,Metre,0
1455,Energy level,Frequency,0
1457,Mass,Torque,0
1466,Refractive index,Metre,0
1469,Electric field,Electromotive force,0
1470,Force,Wave,0
1471,Force,Planet,0
1472,Force,Gravitational field,0
1473,Interference (wave propagation),Telescope,0
1474,Velocity,Acceleration,0
1475,Light,Virtual image,0
1476,Acceleration,Frame of reference,0
1479,Laser,Optical microscope,0
1480,Field (physics),Electric potential energy,0
1481,Speed,Free fall,0
1482,Energy,Velocity,0
1483,Speed,Le Sage's theory of gravitation,0
1484,Frame of reference,Force,0
1485,Electron,Light,0
1486,Force,Intensity (physics),0
1487,Force,Field (physics),0
1489,Specular reflection,Plane mirror,0
1490,Insulator (electricity),Electrostatics,0
1492,Intensity (physics),Electromagnetic radiation,0
1493,Electrical resistance and conductance,Distance,0
1494,Shock wave,Refraction,0
1495,Rarefaction,Transmission medium,0
1497,Force,Electric potential energy,0
1503,Pigment,Light,0
1504,Force,Work (physics),0
1505,Motion (physics),Non-inertial reference frame,0
1506,Ray (optics),Virtual image,0
1507,Color,Pigment,0
1509,Sonic boom,Length,0
1518,Physics,Gravity of Earth,0
1520,Acceleration,Electron,0
1522,Motion (physics),Gravitational acceleration,0
1523,Mass,Normal force,0
1524,Electromotive force,Ohm's law,0
1525,Voltmeter,Electric potential,0
1527,Dispersion (optics),Wavelength,0
1529,Fracture,Light,0
1530,Friction,Kinetic energy,0
1531,Transverse wave,Ray (optics),0
1536,Physics,Torque,0
1540,Motion (physics),Free fall,0
1542,Motion (physics),Frame of reference,0
1543,Light,Inertial frame of reference,0
1546,Dispersion (optics),Length,0
1549,Force,Electromagnetic radiation,0
1550,Velocity,Motion graphs and derivatives,0
1552,Intensity (physics),Photoelectric effect,0
1553,Frequency,Electromagnetic spectrum,0
1554,Joule,Kinetic energy,0
1559,Euclidean vector,Normal force,0
1561,Friction,Gravity,0
1562,Electron,Coulomb's law,0
1563,Electric field,Magnetism,0
1564,Reflection (physics),Mirror image,0
1565,Hooke's law,Lever,0
1566,Electric potential,Kilogram,0
1568,Frame of reference,Mass,0
1570,Euclidean vector,Torque,0
1571,Motion (physics),Le Sage's theory of gravitation,0
1572,Telescope,Mass,0
1573,Laser,Diffraction,0
1576,Refractive index,Force,0
1580,Displacement (vector),Stiffness,0
1584,Inelastic collision,Friction,0
1585,Velocity,Projectile motion,0
1586,Reflection (physics),Diffraction,0
1587,Scattering,Light,0
1591,Energy,Le Sage's theory of gravitation,0
1593,Electric field,Emission spectrum,0
1595,Potential energy,Mechanical energy,0
1596,Electrical conductor,Electromagnetic radiation,0
1597,Position (vector),Projectile motion,0
1598,Gravity of Earth,Potential energy,0
1599,Friction,Speed,0
1600,Wave,Refraction,0
1602,Friction,Dielectric,0
1603,Emission spectrum,Temperature,0
1611,Frame of reference,Non-inertial reference frame,0
1613,Elasticity (physics),Stiffness,0
1617,Electron,Wave,0
1618,Work (physics),Torque,0
1621,Displacement (vector),Gravity of Earth,0
1622,Shock wave,Mass,0
1624,Magnification,Reflection (physics),0
1625,Mechanical energy,Collision,0
1626,Acceleration,Inertial frame of reference,0
1627,Magnetism,Coulomb's law,0
1628,Position (vector),Gravity of Earth,0
1629,Electron,Hertz,0
1633,Distance,Snell's law,0
1635,Amplitude,Snell's law,0
1636,Speed,Normal force,0
1637,Scalar (mathematics),Scalar multiplication,0
1640,Electron,Angle of incidence,0
1643,Temperature,Kinetic energy,0
1647,Interference (wave propagation),Velocity,0
1648,Frequency,Wave,0
1649,Joule,Capacitance,0
1650,Electric potential energy,Electron,0
1652,Magnetism,Compass,0
1653,Gravity,Free fall,0
1654,Angle of incidence,Snell's law,0
1655,Reflection (physics),Plane mirror,0
1657,Magnet,Voltage,0
1659,Distance,Inertial frame of reference,0
1660,Acceleration,Gravitational field,0
1663,Physics,Gravitational field,0
1664,Real image,Virtual image,0
1666,Electric potential energy,Capacitance,0
1667,Acceleration,Equations of motion,0
1668,Refraction,Temperature,0
1669,Force,Magnetic field,0
1670,Intensity (physics),Distance,0
1672,Position (vector),Equations of motion,0
1675,Physics,Deformation (engineering),0
1676,Acceleration,Hooke's law,0
1677,Wavelength,Refractive index,0
1678,Field (physics),Distance,0
1679,Light,Snell's law,0
1681,Friction,Length,0
1682,Elastic collision,Inertial frame of reference,0
1683,Joule,Force,0
1686,Joule,Ohm,0
1687,Distance,Newton's law of universal gravitation,0
1688,Telescope,Wavelength,0
1690,Kinetic energy,Collision,0
1691,Physics,Gravity,0
1692,Electric current,Equations of motion,0
1694,Temperature,Electromagnetic spectrum,0
1695,Amplitude,Equations of motion,0
1697,Refraction,Total internal reflection,0
1699,Displacement (vector),Length,0
1701,Distance,Gravitational field,0
1702,Angle of incidence,Refraction,0
1704,Reflection (physics),Specular reflection,0
1709,Ohm's law,Electrical resistance and conductance,0
1711,Light,Electromagnetic radiation,0
1714,Hertz,Electromagnetic spectrum,0
1715,Motion (physics),Equations of motion,0
1716,Mass,Gravitational field,0
1717,Electric field,Euclidean vector,0
1719,Magnetic field,Euclidean vector,0
1720,Wave,Distance,0
1724,Newton's law of universal gravitation,Telescope,0
1726,Distance,Relative velocity,0
1728,Displacement (vector),Electric potential,0
1729,Physics,Electromotive force,0
1733,Magnet,Energy,0
1734,Fracture,Creep (deformation),0
1736,Insulator (electricity),Velocity,0
1737,Inertial frame of reference,Length,0
1741,Inelastic collision,Le Sage's theory of gravitation,0
1742,Energy,Force,0
1746,Lever,Torque,0
1748,Dispersion (optics),Distance,0
1749,Electrical conductor,Dielectric,0
1750,Gravity,Projectile motion,0
1751,Mass,Inertial frame of reference,0
1759,Euclidean vector,Acceleration,0
1760,Magnet,Electric current,0
1762,Distance,Mechanical energy,0
1763,Magnet,Emission spectrum,0
1764,Tension (physics),Length,0
1766,Magnetism,Velocity,0
1767,Elasticity (physics),Field (physics),0
1768,Force,Deformation (engineering),0
1769,Work (physics),Mass,0
1770,Magnetic field,Distance,0
1772,Ray (optics),Geometrical optics,0
1774,Physics,Kinetic energy,0
1775,Wave,Diffraction,0
1777,Motion (physics),Snell's law,0
1778,Gravitational acceleration,Free fall,0
1780,Wavelength,Electromagnetic spectrum,0
1781,Wavelength,Light,0
1782,Frequency,Standing wave,0
1785,Physics,Energy level,0
1786,Dielectric,Magnet,0
1787,Gravity,Le Sage's theory of gravitation,0
1788,Motion (physics),Planet,0
1789,Electromagnetic radiation,Power (physics),0
1790,Electric field,Reflection (physics),0
1794,Magnet,Electromotive force,0
1800,Coulomb's law,Electrostatics,0
1801,Inelastic collision,Mechanical energy,0
1802,Distance,Refractive index,0
1803,Physics,Inertial frame of reference,0
1804,Magnet,Torque,0
1806,Amplitude,Field (physics),0
1807,Friction,Gravitational acceleration,0
1809,Amplitude,Displacement (vector),0
1810,Refractive index,Ray (optics),0
1812,Mirror image,Geometrical optics,0
1813,Force,Contact force,0
1814,Electric current,Dielectric,0
1815,Refraction,Dispersion (optics),0
1824,Mass,Inelastic collision,0
1826,Deformation (engineering),Hooke's law,0
1827,Speed,Acceleration,0
1828,Electric field,Electromagnetic spectrum,0
1829,Virtual image,Mirror image,0
1830,Tension (physics),Transverse wave,0
1831,Field (physics),Coulomb,0
1832,Electric potential,Coulomb,0
1833,Elastic collision,Mechanical energy,0
1834,Force,Hooke's law,0
1835,Friction,Le Sage's theory of gravitation,0
1836,Physics,Fatigue (material),0
1838,Dispersion (optics),Geometrical optics,0
1839,Standing wave,Hertz,0
1840,Magnet,Potential energy,0
1841,Light,Laser,0
1842,Velocity,Intensity (physics),0
1846,Energy,Electric potential,0
1847,Velocity,Wavelength,0
1848,Gravity,Newton's law of universal gravitation,0
1849,Temperature,Mass,0
1853,Potential energy,Electrostatics,0
1854,Compass,Force,0
1857,Plasticity (physics),Strength of materials,0
1858,Electromotive force,Work (physics),0
1859,Magnetic field,Wavelength,0
1860,Physics,Total internal reflection,0
1862,Distance,Motion graphs and derivatives,0
1863,Intensity (physics),Amplitude,0
1865,Specular reflection,Total internal reflection,0
1866,Light,Refraction,0
1873,Electromotive force,Magnetism,0
1874,Electric field,Insulator (electricity),0
1876,Electromagnetic radiation,Wavelength,0
1877,Potential energy,Coulomb,0
1879,Physics,Absorption spectroscopy,0
1881,Force,Newton's law of universal gravitation,0
1882,Plasticity (physics),Fracture,0
1883,Plane mirror,Real image,0
1884,Speed,Hertz,0
1886,Electric field,Gravitational field,0
1887,Force,Gravitational constant,0
1892,Stiffness,Creep (deformation),0
1893,Elasticity (physics),Displacement (vector),0
1894,Amplitude,Sound intensity,0
1895,Hooke's law,Potential energy,0
1896,Electron,Doppler effect,0
1897,Electric field,Field line,0
1898,Geometrical optics,Refraction,0
1900,Force,Newton's laws of motion,0
1902,Electric field,Metre,0
1905,Gravity of Earth,Gravitational acceleration,0
1906,Standing wave,Laser,0
1907,Telescope,Dispersion (optics),0
1909,Friction,Electrical resistance and conductance,0
1910,Energy,Coulomb,0
1913,Diffraction,Plane mirror,0
1914,Motion (physics),Kinetic energy,0
1916,Electromagnetic radiation,Scattering,0
1917,Speed,Force,0
1918,Hooke's law,Displacement (vector),0
1920,Real image,Optical microscope,0
1921,Electric current,Electrical conductor,0
1922,Electric current,Field (physics),0
1926,Stiffness,Length,0
1927,Mass,Frequency,0
1928,Position (vector),Length,0
1929,Mass,Equations of motion,0
1931,Le Sage's theory of gravitation,Coulomb,0
1935,Force,Collision,0
1936,Energy,Inelastic collision,0
1937,Temperature,Fatigue (material),0
1938,Relative velocity,Doppler effect,0
1939,Curved mirror,Plane mirror,0
1940,Physics,Refracting telescope,0
1941,Physics,Scattering,0
1942,Acceleration,Mass,0
1944,Capacitance,Dielectric,0
1946,Energy,Metre,0
1949,Voltage,Capacitance,0
1957,Mass,Le Sage's theory of gravitation,0
1959,Voltage,Series and parallel circuits,0
1960,Physics,Velocity,0
1961,Magnetic field,Work (physics),0
