index,Concept,Prerequisite,label_prereq
652,Circle,Chord (geometry),0
655,Line segment,Polygon,0
657,Line segment,Rectangle,0
658,Line (geometry),Right angle,0
659,Rotational symmetry,Scale factor,0
662,Right angle,Right triangle,0
663,Congruence (geometry),Distance,0
665,Congruence (geometry),Reflection (mathematics),0
666,Geometry,Equilateral triangle,0
667,Circle,Acute and obtuse triangles,0
668,Geometry,Dodecagon,0
669,Triangle,Pythagorean triple,0
670,Trigonometric functions,Circle,0
671,Rhombus,Congruence (geometry),0
672,Square,Acute and obtuse triangles,0
673,Congruence (geometry),Tessellation,0
675,Line (geometry),Parallelogram,0
677,Angle,Pythagorean triple,0
678,Pythagorean theorem,Trigonometric functions,0
680,Rigid transformation,Distance,0
682,Line segment,Polyhedron,0
683,Convex polygon,Trapezoid,0
686,Rotation (mathematics),Reflection (mathematics),0
687,Cylinder (geometry),Angle,0
688,Rectangle,Bisection,0
689,Rotation (mathematics),Cartesian coordinate system,0
690,Point (geometry),Bisection,0
692,Edge (geometry),Octagon,0
693,Line (geometry),Diagonal,0
695,Point (geometry),Sphere,0
699,Similarity (geometry),Isosceles triangle,0
701,Tessellation,Polygon,0
703,Cross section (geometry),Cylinder (geometry),0
704,Pythagorean theorem,Two-dimensional space,0
705,Prism (geometry),Congruence (geometry),0
706,Rotational symmetry,Perpendicular,0
708,Line (geometry),Polyhedron,0
711,Geometry,Rhombus,0
718,Geometry,Rotational symmetry,0
719,Line segment,Equilateral triangle,0
724,Triangle,Circle,0
725,Trigonometric functions,Sine,0
726,Heptagon,Two-dimensional space,0
728,Rhombus,Tangent,0
729,Trigonometric functions,Similarity (geometry),0
731,Geometry,Pythagorean theorem,0
732,Line segment,Hexagon,0
733,Edge (geometry),Rectangle,0
735,Polygon,Isosceles triangle,0
737,Radius,Diameter,0
738,Rotational symmetry,Rhombus,0
739,Similarity (geometry),Space (mathematics),0
740,Line (geometry),Equilateral triangle,0
741,Circle,Trapezoid,0
744,Grade (slope),Distance,0
746,Polygon,Square,0
747,Angle,Coordinate system,0
749,Parallel (geometry),Slope,0
752,Vertex (geometry),Angle bisector theorem,0
758,Line (geometry),Circle,0
759,Perpendicular,Slope,0
760,Rhombus,Trapezoid,0
761,Line (geometry),Trigonometric functions,0
762,Tangent,Arc length,0
764,Quadrilateral,Rectangle,0
766,Parallelogram,Face (geometry),0
767,Quadrilateral,Midpoint,0
768,Quadrilateral,Rhombus,0
770,Geometry,Edge (geometry),0
771,Similarity (geometry),Rotation (mathematics),0
774,Edge (geometry),Kite (geometry),0
777,Line (geometry),Internal and external angle,0
779,Edge (geometry),Altitude (triangle),0
781,Point (geometry),Kite (geometry),0
782,Arc length,Tangent,0
783,Circle,Triangle,0
784,Pythagorean theorem,Similarity (geometry),0
786,Right triangle,Sine,0
787,Midpoint,Right triangle,0
789,Diameter,Sphere,0
790,Angle,Inverse trigonometric functions,0
793,Geometry,Triangle,0
794,Quadrilateral,Hexagon,0
798,Translation (geometry),Coordinate system,0
799,Angle,Star polygon,0
800,Vertex (geometry),Pythagorean triple,0
802,Arc (geometry),Plane (geometry),0
803,Angle,Reflection symmetry,0
805,Vertex (geometry),Sine,0
806,Angle,Rotation (mathematics),0
807,Triangle inequality,Pythagorean theorem,0
810,Line segment,Pythagorean theorem,0
811,Quadrilateral,Parallelogram,0
812,Line (geometry),Octagon,0
813,Polygon,Polyhedron,0
814,Polygon,Inverse trigonometric functions,0
815,Rhombus,Face (geometry),0
816,Congruence (geometry),Cartesian coordinate system,0
817,Face (geometry),Rhombus,0
819,Polygon,Convex polygon,0
820,Line segment,Distance,0
821,Two-dimensional space,Hendecagon,0
822,Bisection,Trapezoid,0
823,Point (geometry),Parallelogram,0
826,Line segment,Radius,0
827,Vertex (geometry),Edge (geometry),0
828,Angle,Polyhedron,0
832,Parallelogram,Rhombus,0
833,Trapezoid,Parallelogram,0
835,Secant line,Tangent,0
836,Right angle,Perpendicular,0
838,Geometry,Congruence (geometry),0
840,Rhombus,Rectangle,0
842,Angle,Convex polygon,0
843,Triangle,Perpendicular,0
846,Rectangle,Symmetry,0
847,Pentagon,Convex polygon,0
849,Geometry,Circle,0
850,Similarity (geometry),Translation (geometry),0
851,Coordinate system,Arc length,0
853,Altitude (triangle),Congruence (geometry),0
855,Special right triangles,Rectangle,0
858,Point (geometry),Inverse trigonometric functions,0
864,Congruence (geometry),Coordinate system,0
865,Parallel (geometry),Rhombus,0
867,Coordinate system,Cartesian coordinate system,0
868,Edge (geometry),Rhombus,0
874,Rhombus,Diagonal,0
877,Polygon,Parallelogram,0
879,Pythagorean theorem,Cone,0
880,Parallelogram,Congruence (geometry),0
886,Rotational symmetry,Quadrilateral,0
888,Plane (geometry),Two-dimensional space,0
889,Perpendicular,Congruence (geometry),0
890,Edge (geometry),Pythagorean theorem,0
891,Radius,Coordinate system,0
893,Symmetry,Perpendicular,0
895,Angle,Sphere,0
898,Point (geometry),Polygon,0
899,Similarity (geometry),Angle,0
901,Polyhedron,Tessellation,0
902,Pyramid (geometry),Cone,0
903,Point (geometry),Space (mathematics),0
904,Pythagorean theorem,Sphere,0
911,Line (geometry),Inverse trigonometric functions,0
912,Point (geometry),Square,0
913,Angle,Triangle inequality,0
915,Vertex (geometry),Right triangle,0
916,Geometry,Trigonometric functions,0
917,Reflection (mathematics),Rigid transformation,0
920,Angle,Cone,0
922,Reflection (mathematics),Cartesian coordinate system,0
923,Point (geometry),Line segment,0
924,Line segment,Trigonometric functions,0
925,Triangle,Isosceles triangle,0
929,Tangent,Cross section (geometry),0
931,Geometry,Hexagon,0
932,Square,Circumference,0
936,Polygon,Symmetry,0
937,Rhombus,Internal and external angle,0
938,Right angle,Pythagorean triple,0
939,Collinearity,Plane (geometry),0
940,Point (geometry),Exterior angle theorem,0
941,Perpendicular,Skew lines,0
943,Rectangle,Trapezoid,0
944,Square,Kite (geometry),0
947,Diameter,Arc length,0
949,Angle,Congruence (geometry),0
952,Vertex (geometry),Quadrilateral,0
954,Line (geometry),Cartesian coordinate system,0
955,Vertex (geometry),Hendecagon,0
957,Right angle,Cartesian coordinate system,0
959,Line segment,Cone,0
960,Quadrilateral,Distance,0
961,Parallelogram,Right triangle,0
962,Rhombus,Convex polygon,0
965,Polygon,Star polygon,0
967,Polyhedron,Pyramid (geometry),0
968,Bisection,Angle bisector theorem,0
970,Transversal (geometry),Perpendicular,0
972,Symmetry,Star polygon,0
976,Line segment,Skew lines,0
977,Diagonal,Isosceles triangle,0
978,Congruence (geometry),Space (mathematics),0
980,Perpendicular,Line segment,0
981,Line (geometry),Triangle inequality,0
984,Parallelogram,Tangent,0
985,Polygon,Cross section (geometry),0
988,Similarity (geometry),Rhombus,0
989,Polygon,Pythagorean triple,0
990,Edge (geometry),Polygon,0
991,Diagonal,Square,0
992,Face (geometry),Tessellation,0
995,Prism (geometry),Square,0
997,Geometry,Plane (geometry),0
999,Slope,Tangent,0
1000,Congruence (geometry),Rhombus,0
1003,Edge (geometry),Congruence (geometry),0
1004,Tangent,Hexagon,0
1005,Circle,Tangent,0
1006,Triangle,Coordinate system,0
1007,Pythagorean theorem,Congruence (geometry),0
1011,Circle,Cylinder (geometry),0
1014,Polyhedron,Symmetry,0
1015,Point (geometry),Rotation (mathematics),0
1016,Point (geometry),Trapezoid,0
1017,Geometry,Angle,0
1018,Diameter,Parallelogram,0
1021,Pythagorean theorem,Distance,0
1022,Parallelogram,Internal and external angle,0
1023,Internal and external angle,Exterior angle theorem,0
1024,Slope,Secant line,0
1026,Circle,Angle bisector theorem,0
1027,Angle,Bisection,0
1028,Vertex (geometry),Face (geometry),0
1031,Midpoint,Chord (geometry),0
1032,Polygon,Prism (geometry),0
1036,Right triangle,Arc length,0
1039,Acute and obtuse triangles,Hexagon,0
1040,Triangle,Right triangle,0
1043,Trigonometric functions,Cartesian coordinate system,0
1044,Right angle,Square,0
1046,Similarity (geometry),Altitude (triangle),0
1048,Right triangle,Acute and obtuse triangles,0
1050,Geometry,Cone,0
1051,Altitude (triangle),Isosceles triangle,0
1052,Triangle,Inverse trigonometric functions,0
1056,Pythagorean theorem,Sine,0
1061,Circumference,Radius,0
1062,Rotational symmetry,Tessellation,0
1064,Perpendicular,Distance,0
1065,Rectangle,Rotational symmetry,0
1066,Polyhedron,Cartesian coordinate system,0
1067,Point (geometry),Dodecagon,0
1070,Triangle inequality,Sphere,0
1073,Line (geometry),Rigid transformation,0
1074,Geometry,Sphere,0
1076,Point (geometry),Pentagon,0
1077,Point (geometry),Collinearity,0
1078,Line (geometry),Chord (geometry),0
1080,Diameter,Tangent,0
1081,Equilateral triangle,Bisection,0
1084,Parallel (geometry),Transversal (geometry),0
1085,Triangle inequality,Circle,0
1087,Vertex (geometry),Congruence (geometry),0
1088,Angle,Decagon,0
1089,Circumference,Arc length,0
1093,Line (geometry),Heptagon,0
1095,Two-dimensional space,Octagon,0
1097,Plane (geometry),Transversal (geometry),0
1098,Right angle,Special right triangles,0
1099,Geometry,Diagonal,0
1100,Rhombus,Circumference,0
1101,Parallelogram,Slope,0
1102,Symmetry,Similarity (geometry),0
1103,Angle,Triangle,0
1105,Equilateral triangle,Altitude (triangle),0
1107,Parallelogram,Kite (geometry),0
1110,Midpoint,Diagonal,0
1111,Line segment,Edge (geometry),0
1113,Parallel (geometry),Parallelogram,0
1115,Vertex (geometry),Triangle,0
1117,Slope,Distance,0
1118,Geometry,Polygon,0
1119,Point (geometry),Parallel (geometry),0
1120,Distance,Altitude (triangle),0
1121,Polyhedron,Trapezoid,0
1126,Similarity (geometry),Sine,0
1127,Circumference,Rhombus,0
1128,Geometry,Secant line,0
1129,Angle,Rectangle,0
1131,Line segment,Angle bisector theorem,0
1132,Angle,Skew lines,0
1133,Bisection,Acute and obtuse triangles,0
1134,Prism (geometry),Perpendicular,0
1135,Congruence (geometry),Similarity (geometry),0
1136,Line (geometry),Pentagon,0
1139,Congruence (geometry),Translation (geometry),0
1141,Perpendicular,Altitude (triangle),0
1142,Angle,Tessellation,0
1143,Vertex (geometry),Pentagon,0
1146,Parallel (geometry),Plane (geometry),0
1147,Bisection,Rhombus,0
1148,Convex polygon,Rhombus,0
1149,Angle,Heptagon,0
1150,Line (geometry),Exterior angle theorem,0
1155,Rotation (mathematics),Reflection symmetry,0
1156,Pentagon,Circle,0
1159,Tangent,Acute and obtuse triangles,0
1160,Line (geometry),Reflection (mathematics),0
1163,Similarity (geometry),Equilateral triangle,0
1164,Triangle,Distance,0
1165,Star polygon,Octagon,0
1166,Polygon,Dodecagon,0
1170,Rhombus,Midpoint,0
1171,Polygon,Internal and external angle,0
1173,Triangle,Sine,0
1174,Angle,Exterior angle theorem,0
1176,Cylinder (geometry),Diameter,0
1177,Internal and external angle,Star polygon,0
1179,Perpendicular,Cross section (geometry),0
1180,Pentagon,Internal and external angle,0
1182,Pythagorean theorem,Acute and obtuse triangles,0
1183,Altitude (triangle),Circle,0
1184,Symmetry,Scaling (geometry),0
1188,Rotation (mathematics),Plane (geometry),0
1191,Line segment,Isosceles triangle,0
1192,Geometry,Line segment,0
1194,Radius,Cone,0
1196,Arc length,Radius,0
1198,Exterior angle theorem,Circle,0
1199,Point (geometry),Rhombus,0
1201,Angle,Altitude (triangle),0
1203,Point (geometry),Altitude (triangle),0
1204,Point (geometry),Plane (geometry),0
1205,Star polygon,Tessellation,0
1206,Angle,Hexagon,0
1208,Tessellation,Sphere,0
1209,Edge (geometry),Tessellation,0
1210,Isosceles triangle,Rhombus,0
1216,Line (geometry),Triangle,0
1220,Line segment,Special right triangles,0
1221,Geometry,Translation (geometry),0
1222,Angle,Octagon,0
1223,Square,Two-dimensional space,0
1224,Circle,Perpendicular,0
1225,Triangle,Diameter,0
1226,Symmetry,Self-similarity,0
1228,Line (geometry),Rotation (mathematics),0
1229,Triangle,Congruence (geometry),0
1231,Midpoint,Bisection,0
1232,Triangle,Angle bisector theorem,0
1233,Point (geometry),Skew lines,0
1234,Prism (geometry),Rectangle,0
1237,Line (geometry),Parallel (geometry),0
1240,Dodecagon,Two-dimensional space,0
1241,Pyramid (geometry),Isosceles triangle,0
1245,Pentagon,Quadrilateral,0
1246,Congruence (geometry),Face (geometry),0
1249,Line segment,Decagon,0
1250,Coordinate system,Sine,0
1253,Arc (geometry),Arc length,0
1254,Perpendicular,Pyramid (geometry),0
1263,Line (geometry),Polygon,0
1266,Line (geometry),Pythagorean theorem,0
1267,Plane (geometry),Line (geometry),0
1270,Edge (geometry),Exterior angle theorem,0
1271,Line (geometry),Dodecagon,0
1272,Point (geometry),Edge (geometry),0
1280,Plane (geometry),Cross section (geometry),0
1283,Triangle,Cartesian coordinate system,0
1284,Line (geometry),Altitude (triangle),0
1286,Line segment,Diameter,0
1287,Altitude (triangle),Trigonometric functions,0
1288,Parallelogram,Diagonal,0
1289,Point (geometry),Right triangle,0
1291,Angle,Right triangle,0
1292,Pentagon,Hexagon,0
1293,Face (geometry),Line segment,0
1294,Parallel (geometry),Congruence (geometry),0
1297,Midpoint,Triangle,0
1300,Geometry,Pyramid (geometry),0
1302,Geometry,Rotation (mathematics),0
1304,Geometry,Face (geometry),0
1308,Line (geometry),Nonagon,0
1309,Polygon,Triangle,0
1313,Pentagon,Special right triangles,0
1318,Similarity (geometry),Trapezoid,0
1320,Right angle,Pythagorean theorem,0
1321,Line (geometry),Edge (geometry),0
1322,Circle,Rotational symmetry,0
1324,Cylinder (geometry),Distance,0
1325,Line segment,Nonagon,0
1326,Line (geometry),Sine,0
1327,Geometry,Grade (slope),0
1328,Congruence (geometry),Circle,0
1331,Point (geometry),Slope,0
1332,Circle,Arc (geometry),0
1335,Angle bisector theorem,Altitude (triangle),0
1336,Vertex (geometry),Kite (geometry),0
1337,Circle,Pythagorean theorem,0
1339,Line segment,Hendecagon,0
1341,Geometry,Diameter,0
1342,Polygon,Equilateral triangle,0
1344,Point (geometry),Triangle inequality,0
1349,Geometry,Angle bisector theorem,0
1350,Edge (geometry),Polyhedron,0
1353,Similarity (geometry),Scale factor,0
1356,Quadrilateral,Diagonal,0
1357,Slope,Grade (slope),0
1358,Cone,Polygon,0
1359,Coordinate system,Sphere,0
1361,Pythagorean theorem,Convex polygon,0
1364,Geometry,Vertex (geometry),0
1365,Angle,Nonagon,0
1368,Collinearity,Hexagon,0
1369,Geometry,Acute and obtuse triangles,0
1371,Geometry,Transversal (geometry),0
1373,Geometry,Arc length,0
1376,Equilateral triangle,Right triangle,0
1380,Geometry,Coordinate system,0
1381,Polygon,Rotational symmetry,0
1385,Bisection,Collinearity,0
1389,Arc (geometry),Angle,0
1391,Line (geometry),Grade (slope),0
1392,Right triangle,Distance,0
1394,Bisection,Internal and external angle,0
1395,Quadrilateral,Tangent,0
1398,Rectangle,Midpoint,0
1399,Isosceles triangle,Kite (geometry),0
1402,Face (geometry),Polyhedron,0
1403,Polygon,Heptagon,0
1404,Bisection,Convex polygon,0
1407,Geometry,Cross section (geometry),0
1408,Right triangle,Kite (geometry),0
1410,Geometry,Right triangle,0
1411,Midpoint,Polygon,0
1415,Edge (geometry),Dodecagon,0
1416,Diameter,Midpoint,0
1420,Point (geometry),Internal and external angle,0
1421,Perpendicular,Bisection,0
1422,Trigonometric functions,Radius,0
1423,Prism (geometry),Cylinder (geometry),0
1428,Reflection (mathematics),Perpendicular,0
1431,Cylinder (geometry),Sphere,0
1433,Geometry,Altitude (triangle),0
1436,Vertex (geometry),Dodecagon,0
1437,Line (geometry),Slope,0
1443,Polygon,Decagon,0
1444,Scaling (geometry),Similarity (geometry),0
1445,Triangle,Midpoint,0
1447,Quadrilateral,Bisection,0
1450,Right triangle,Square,0
1451,Circle,Arc length,0
1456,Line (geometry),Transversal (geometry),0
1457,Point (geometry),Pythagorean theorem,0
1459,Line segment,Star polygon,0
1460,Symmetry,Rotation (mathematics),0
1461,Angle,Rhombus,0
1466,Convex polygon,Tessellation,0
1467,Midpoint,Vertex (geometry),0
1469,Geometry,Circumference,0
1472,Two-dimensional space,Hexagon,0
1473,Angle,Diameter,0
1474,Geometry,Collinearity,0
1476,Acute and obtuse triangles,Equilateral triangle,0
1478,Line (geometry),Perpendicular,0
1479,Geometry,Reflection symmetry,0
1481,Perpendicular,Diagonal,0
1482,Midpoint,Circle,0
1483,Tessellation,Symmetry,0
1484,Tangent,Grade (slope),0
1485,Parallelogram,Triangle,0
1486,Line (geometry),Hendecagon,0
1488,Rotation (mathematics),Translation (geometry),0
1490,Convex polygon,Isosceles triangle,0
1492,Line segment,Chord (geometry),0
1494,Equilateral triangle,Reflection symmetry,0
1495,Equilateral triangle,Hexagon,0
1496,Geometry,Nonagon,0
1498,Triangle,Quadrilateral,0
1499,Parallel (geometry),Sphere,0
1500,Polygon,Trigonometric functions,0
1501,Line segment,Sine,0
1502,Angle,Kite (geometry),0
1503,Arc length,Angle,0
1504,Two-dimensional space,Cartesian coordinate system,0
1505,Perpendicular,Acute and obtuse triangles,0
1507,Rectangle,Convex polygon,0
1510,Vertex (geometry),Octagon,0
1511,Slope,Sine,0
1517,Collinearity,Circle,0
1521,Geometry,Polyhedron,0
1531,Geometry,Chord (geometry),0
1532,Octagon,Rotational symmetry,0
1533,Geometry,Convex polygon,0
1535,Internal and external angle,Convex polygon,0
1542,Right triangle,Pythagorean theorem,0
1543,Symmetry,Bisection,0
1545,Line (geometry),Star polygon,0
1546,Right triangle,Rectangle,0
1547,Geometry,Heptagon,0
1548,Angle,Pyramid (geometry),0
1550,Midpoint,Acute and obtuse triangles,0
1551,Arc (geometry),Bisection,0
1552,Slope,Angle,0
1555,Rectangle,Reflection symmetry,0
1558,Parallel (geometry),Rectangle,0
1559,Dodecagon,Star polygon,0
1561,Perpendicular,Plane (geometry),0
1562,Special right triangles,Midpoint,0
1563,Midpoint,Convex polygon,0
1564,Line segment,Parallelogram,0
1565,Polygon,Angle bisector theorem,0
1566,Midpoint,Perpendicular,0
1569,Geometry,Exterior angle theorem,0
1572,Bisection,Kite (geometry),0
1573,Line (geometry),Acute and obtuse triangles,0
1575,Diagonal,Rhombus,0
1576,Line segment,Square,0
1577,Point (geometry),Prism (geometry),0
1580,Vertex (geometry),Sphere,0
1582,Arc length,Polygon,0
1583,Trapezoid,Triangle,0
1585,Polygon,Congruence (geometry),0
1586,Line segment,Diagonal,0
1588,Edge (geometry),Parallelogram,0
1589,Angle,Pentagon,0
1591,Midpoint,Symmetry,0
1592,Line segment,Acute and obtuse triangles,0
1597,Reflection (mathematics),Reflection symmetry,0
1598,Special right triangles,Trigonometric functions,0
1599,Radius,Perpendicular,0
1602,Line segment,Triangle inequality,0
1603,Polyhedron,Star polygon,0
1609,Line segment,Midpoint,0
1611,Triangle,Rhombus,0
1612,Line segment,Arc length,0
1613,Triangle,Internal and external angle,0
1614,Angle bisector theorem,Internal and external angle,0
1617,Two-dimensional space,Equilateral triangle,0
1621,Square,Convex polygon,0
1623,Right triangle,Special right triangles,0
1625,Kite (geometry),Rectangle,0
1626,Trapezoid,Diagonal,0
1628,Polygon,Tangent,0
1629,Vertex (geometry),Tangent,0
1632,Symmetry,Circle,0
1633,Coordinate system,Radius,0
1636,Arc length,Sphere,0
1638,Inverse trigonometric functions,Circle,0
1639,Vertex (geometry),Convex polygon,0
1640,Polygon,Sine,0
1641,Line segment,Circle,0
1642,Geometry,Skew lines,0
1647,Polyhedron,Sphere,0
1648,Angle,Parallelogram,0
1653,Rotational symmetry,Distance,0
1656,Slope,Trigonometric functions,0
1657,Trigonometric functions,Secant line,0
1658,Vertex (geometry),Polyhedron,0
1660,Geometry,Isosceles triangle,0
1661,Square,Rhombus,0
1664,Edge (geometry),Pentagon,0
1665,Triangle,Parallelogram,0
1667,Angle,Rotational symmetry,0
1670,Square,Rotational symmetry,0
1671,Sine,Inverse trigonometric functions,0
1672,Diameter,Pythagorean theorem,0
1674,Polygon,Acute and obtuse triangles,0
1680,Edge (geometry),Nonagon,0
